# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1509743	bitcoin	1	1041	0	16	10.7	223678	5689	recent@bitcoin|top@bitcoin	HOT,SIGNAL	The Case Against BIP110
1509787	AI	1	1003	0	9	8.1	74100	10546	recent@AI|top@AI|recent@the_stacker_muse	HOT,SIGNAL	Save me, Daddy AI
1509818	lightning	1	903	0	6	5.4	1297604	5	recent@lightning|top@lightning	SIGNAL	Short Q&A with AuthenticityBTC and u/Sea_Risk_1293 re: Lightning Node Operations
1509836	Music	3	438	0	6	4.1	199494	14655	recent@Music|top@Music	SIGNAL,SELF_POST_OPP	Daily Discussion Thread ~Music Saloon!
1509801	Stacker_Sports	3	433	0	3	7.7	1448206	1338	recent@Stacker_Sports|top@Stacker_Sports	SIGNAL	Messi 10/10 Hat trick 🎩
1509732	tech	1	430	0	2	11.4	440139	4185	recent@tech|top@tech	SIGNAL	Commodore Callback -- new flip phone
1509834	econ	2	331	0	1	4.3	140698	1076	recent@econ|top@econ	SIGNAL	What's the price of a big mac?
1509748	science	2	304	0	0	10.6	1	26649	recent@tech|top@tech|recent@science	SIGNAL	Mechanical Watch explainer with interactive animations
1509745	history	2	268	0	5	10.7	9274	23639	recent@history|top@history	SIGNAL,SELF_POST_OPP	Xikipedia History: 600 BC
1509762	Education	2	259	0	0	9.9	104755	12399	recent@Education|top@Education	SIGNAL	Leverage AI to Save on Tuition
1509797	Stacker_Sports	3	250	0	0	7.8	984933	1337	recent@Stacker_Sports|top@Stacker_Sports	SIGNAL	The "World Cup of Tables"
1509780	Stacker_Sports	3	250	0	3	8.5	273529	792	recent@Stacker_Sports|top@Stacker_Sports	SIGNAL	Messi scores a Hat-Trick - ties records for Most Goals in World Cup history
1509735	HealthAndFitness	3	230	0	2	11.4	698001	9290	recent@HealthAndFitness|top@HealthAndFitness	SIGNAL	3mi run
1509785	tech	1	218	0	1	8.2	169890	238	recent@history|top@history	SIGNAL	How the Enigma Machine (Nazi encryption machine) worked
1509849	the_stacker_muse	3	127	0	0	3.6	104755	12399	recent@the_stacker_muse|top@the_stacker_muse	SIGNAL	How is mainstream teaching?
1509544	the_stacker_muse	3	4442	0	4	17.2	435224	1530	top@BooksAndArticles|top@the_stacker_muse	HOT	The Digital Cave: From Plato’s shadows to the smartphone screen
1509576	Stacker_Sports	3	3590	0	5	15.9	440139	4185	recent@Stacker_Sports|top@Stacker_Sports	HOT,SELF_POST_OPP	Google when you search for "Jalen Brunson"
1509489	bitcoin	1	2068	0	7	18.6	256142	82	recent@bitcoin|top@bitcoin	HOT	This Week in Bitcoin: Bringing the “NOW” to the Orange Dev Suite
1509192	bitcoin	1	2067	0	7	30.8	74100	10546	recent@bitcoin	HOT	The Merge - Hodlonaut
1509675	bitcoin	1	1963	0	22	12.8	30782	24902	recent@bitcoin|top@bitcoin	HOT	It never gets old (for me, anyway)
1509638	Politics_And_Law	3	1551	0	8	13.7	724606	10773	recent@econ|top@econ|recent@Politics_And_Law	HOT,SELF_POST_OPP	My Week Trying to Get Rich on Prediction Markets (TFP, Joe Nocera)
1509570	bitcoin	1	1445	0	9	16.2	227606	2492	recent@bitcoin|top@bitcoin	HOT	Slot Miner - Why lottery mine when you can make your chances even worse?
1509611	Stacker_Stocks	2	1364	0	6	14.6	724606	10773	recent@econ|top@econ|recent@Stacker_Stocks	HOT,SELF_POST_OPP	The Perfect SpaceX Pop (Money Stuff, Matt Levine)
1509421	bitcoin	1	1180	0	2	20.2	74100	10546	recent@bitcoin|top@bitcoin	HOT	implement joinstr and fix bugs by @1440000bytes - floresta_wallet
1509468	bitcoinplusplus	1	1168	0	5	19.3	462245	282	recent@bitcoinplusplus|top@bitcoinplusplus	HOT	Insider Reviews - A Lodging of Wayfaring Men by Max Hillebrand
1509671	Stacker_Sports	3	1116	0	20	12.9	509957	4399	recent@Stacker_Sports|top@Stacker_Sports	HOT,SELF_POST_OPP	World Cup Pool: Group Phase Submissions Open for the 2nd round
1509397	bitcoin	1	911	0	0	21.0	280679	22058	recent@bitcoin|top@bitcoin		Where Bisq Stands After the May 1, 2026 Security Incident
1509364	lightning	1	831	0	3	22.0	440729	144	recent@lightning|top@lightning		Biggest Channel Opened Today (7.2 BTC) + New Node Spotlight (0317bdd399a5fc850…)
1509187	bitcoin	1	798	0	23	31.2	1509182	12	recent@bitcoin		STRC reconstructs the Cantillon Effect on top of Bitcoin
1509356	AI	1	797	0	17	22.3	280679	22058	recent@AI|top@AI|recent@Stacker_Stocks		SpaceX to acquire Cursor for $60B in stock, days after blockbuster IPO
1509402	podcasts	2	797	0	6	20.8	88718	44551	recent@podcasts|top@podcasts|recent@Stacker_Sports	SELF_POST_OPP	Stacker Sports Pod • Episode 87: Captain Clutch and the Streak busting Knicks
